"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"11213","New York","NY","New York-Newark-Jersey City","Kings County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,999000,999000,999000,1100000,999000,999000,999000,999000,1150000,1100000,1200000,1200000,1199000,1199000,1175000,1199000,1199000,1190000,1190000,1150000,1197000,1200000,1287000,1299000,1299000,1299500,1262500,1300000,1300000,1300000,1300000,1299000,1329000,1400000,1495000,1472500,1447500,1400000,1499000
"11368","New York","NY","New York-Newark-Jersey City","Queens County",47,699000,699000,689900,680000,680000,669000,660000,680000,655000,659000,669000,659000,655000,639500,640000,652500,659000,685000,690000,688000,679000,675000,672000,669000,669000,669000,659000,649000,668500,650000,649000,649000,659000,675000,690000,690000,698000,699000,699000,699000,699000,699000,699000,719000,769999.5,792500,749000,758000,754500,749000,754500,788000,799000,809500,849500,843950,849000,871400,899900,899450,930000,930000,932500,964000,989000,1089000,1088500,950000,919000,919000,950000,996500,987450,998500,1050000,1048999.5,999999,1e+06,1008888,1008888,1088000,1150000,1150000,1150000,1150000,1180000,1150000,1150000,1198000,1209500,1209500,1259000,1250000,1249000,1249000,1250000,1285000,1287500,1287500,1273999.5,1290000,1298000,1300000,1300000,1250000,1274499.5
"60637","Chicago","IL","Chicago-Naperville-Elgin","Cook County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500,155000,152000,152000,139900,139900,139000,149450,159900,165000,150000,149500,149500,140000,129000,140000,149900,140000,147450,140000,140000,150000,147000,159000,159900,159450,167500,149000,167000
"11203","New York","NY","New York-Newark-Jersey City","Kings County",49,499000,490000,490000,480000,480000,480000,489000,490000,490000,490000,499000,489000,485000,469000,469000,462500,459000,460000,469000,460000,469000,469000,489000,489000,479000,479000,475000,479000,475000,479500,494000,489000,490000,499000,499000,499000,499500,499000,499000,511500,529000,529000,549000,549000,559000,559000,575000,575000,575000,575000,599000,579000,569450,563500,569000,569450,563500,535000,535000,549000,549000,568000,572000,599000,6e+05,599000,629000,599999,579000,599000,595000,572000,588500,599999,642000,674000,649000,669000,685000,689000,699000,699000,699000,699000,699000,699000,695000,699000,679000,694000,699000,699000,699000,7e+05,7e+05,710000,749000,750888,749000,744500,712000,695999,729000,730000,754500,750000
"11220","New York","NY","New York-Newark-Jersey City","Kings County",50,789500,777500,799499.5,810000,799999,799499.5,819000,805000,819000,838000,805000,799000,799000,825000,819000,799000,825000,839000,838500,839000,839000,825000,811993.5,799000,844000,884000,849000,790000,818993.5,799987,818000,840000,840000,845000,870000,859000,799000,849500,899000,899000,899000,899000,899000,944500,938500,949000,995000,1090000,1050000,999000,999000,1115000,1150000,1200000,1193500,1199000,1140000,1170000,1199999.5,1248000,1249500,1283500,1249000,1280000,1254500,1299999.5,1299999,1300000,1299000,1324500,1393500,1388000,1375000,1399000,1399000,1491500,1488000,1399000,1488000,1473900,1448800,1500000,1499000,1500000,1549500,1549500,1588000,1524500,1548000,1549000,1519000,1550000,1592500,1592500,1599000,1599500,1499999.5,1499999,1499999,1499499.5,1499999.5,1509500,1550000,1499000,1498000,1499499.5
"11216","New York","NY","New York-Newark-Jersey City","Kings County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795000,1699999,1699000,1725000,1795000,1800000,1795000,1792500,1700000,1700000,1772500,1844499.5,1942499.5,1899999,1899999,1890000,1899500,1874500
"60608","Chicago","IL","Chicago-Naperville-Elgin","Cook County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249450,268000,279450,299900,299900,267000,269000,292000,275000,275899,275000,275000,259000,259450,279978,294000,314000,299000,302500,314000,304500,324500,325000,332500,364000,340000,377000,374500,359000,369000,389000,395000,389000,364000,364450,359000,359000
"14094","Lockport","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63400,59130,59130,59900,63950,65000,66450,66450,74900,69950,74900,79900
"12180","Troy","NY","Albany-Schenectady-Troy","Rensselaer County",54,105000,109000,109900,109950,109000,102500,105000,99999,99900,99900,98000,95900,95000,95450,95900,98000,99950,103000,99900,95000,96920,89900,89900,89900,89900,93350,93000,94840,108950,108900,104425,99700,98000,91500,92000,91999.5,90949.5,89699.5,91900,94100,109000,109000,109825,109825,99500,95000,89900,89900,89900,89900,95000,93750,109950,104900,101499.5,103000,99900,99500,99250,97000,95000,95000,95900,94698,88499.5,94698,97700,95900,97450,99000,89450,87999,92450,82450,82450,85550,97000,97000,99900,99900,94950,97450,99950,99900,98400,102500,105000,109000,114900,114900,119900,123400,129950,124250,121950,127450,128426,128500,130500,124900,122000,130950,132000,130950,120000,120000
"08759","Manchester","NJ","New York-Newark-Jersey City","Ocean County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,63750,64950,67250,65950,61000,59000,61126,65000,73000,74500,79900,69900,69900,69900,66450,69900,63000,68000,69500,72200,69999,69400
"01201","Pittsfield","MA","Pittsfield","Berkshire County",56,159900,159900,159450,155000,157000,149900,149900,149000,149900,149900,156950,154950,149900,144900,145000,139900,139900,139900,139000,139000,139000,139000,139000,138000,138500,130000,137500,139900,140000,139900,139000,139000,138000,137500,132450,123500,130000,114700,125000,133900,131450,132900,132900,119995,119947.5,119947.5,119900,114900,115000,119900,119950,114500,109900,112499.5,119900,124950,129700,130000,128700,122900,123950,125000,129900,127000,124950,129900,130000,136950,136950,129900,129900,129900,129900,129900,119900,121900,129900,129000,129900,129900,129450,129450,125000,120000,117500,114900,119900,125500,138000,124900,124900,125500,129900,125000,129900,134000,129900,129900,124000,124000,129200,128950,129900,129900,129900,129900
"02151","Revere","MA","Boston-Cambridge-Newton","Suffolk County",57,339000,324900,329900,339000,354250,339250,349500,339900,354900,354900,357250,362200,354950,339900,341500,341500,344000,322449.5,3e+05,299950,3e+05,309900,299950,309950,329000,310500,299950,314900,320000,319900,319900,349900,355000,344900,357450,372400,399450,394450,384450,384900,359990,379900,359900,371950,389000,389900,409000,399757,394900,432499.5,399757,399900,409900,434900,434900,429499.5,436900,432449.5,429999,429900,429000,445000,425000,419000,399900,439394,452450,475000,475000,479900,479895,477450,491993.5,479900,475000,449949.5,469900,499900,499900,499900,499999,517450,499900,499949.5,501000,499900,510000,549900,569450,551200,549000,629450,599900,599949.5,589900,587000,567450,614497.5,629000,624450,576950,650000,624000,629450,645000,625000
"06457","Middletown","CT","Hartford-West Hartford-East Hartford","Middlesex County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,209500,194500,189900,189900,185900,179900,183450,188450,179900,179874,179900,177450,179900,199900,199900,176750,174900,174500,197450,199900,197450,199900,189900,173000,199900,214900,213950,206900,206900,209900,199900,174500,201450,2e+05,200700,2e+05,203200,201400,219900,225950,227000,209900,208000
"02780","Taunton","MA","Providence-Warwick","Bristol County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,199900,214500,219900,239000,259850,239900,249900,229500,249900,238700,249950,250000,252450,250000,269900,254900,244950,247450,259000,264450,269450,269000,259900,259900,259950,257400,259000,262450,259900,249900,249900,257000,262450,239950,274000,281400,284900,284900,299900,290000,299900,299900,294900,299900,292900,299949.5,292900,292900,302450,309900,308000,329900,329900,329900,344900,349000
"10466","New York","NY","New York-Newark-Jersey City","Bronx County",60,465000,472500,476950,479500,479000,475000,475000,475000,475000,468000,459000,450000,442500,439000,440000,430000,439000,429000,429500,448000,429000,429000,429000,425000,419500,429000,437000,448500,440000,439500,469000,479000,479000,479000,479000,479000,479000,475000,475000,469000,475000,484000,475000,499000,499000,499000,499000,489000,479500,479000,489000,479000,479000,479000,485000,479000,475000,475000,469000,469450,459000,457000,459000,459000,459000,469000,499000,529000,529000,539500,499000,507500,5e+05,525000,519000,529000,525000,525000,525000,549000,559000,569000,579000,579000,579000,579000,575000,569000,579000,575000,579000,566000,557000,562500,575000,572000,568500,579000,583950,593450,589000,586950,579999,599000,599000,599000
"60402","Berwyn","IL","Chicago-Naperville-Elgin","Cook County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147450,150000,166200,162400,150000,155000,175000,178000,174900,180000,169000,169900,169000,169900,180000,179500,179500,178250,179750,179500,180000,195949.5,210700,225000,234900,234900,229900,195699.5,219950,224900,239000,239900,240000,240000,240000,239000,239000,239700,238944,236500,239000,249450,254900,259900,262500,269000,259900,249900,249450,244950,254900,259900,269000,269000,269450,269450,265000,264000,265000,269900,274700,274900,279000,279000,279000,269900,279000,285900,299000,299900,284450,279900,288250
"07003","Bloomfield","NJ","New York-Newark-Jersey City","Essex County",62,329500,359450,349999,359000,342000,349000,349000,329000,329000,339200,344000,329000,320000,319450,299900,299000,299000,289000,289500,290000,290000,299000,295000,295000,289450,282000,260000,259500,284000,268880,260000,260000,279000,279000,279000,269900,292460,295920,279000,285000,287450,280000,299000,294500,299000,285000,275000,259777,258450,275000,275000,290000,299000,299000,310000,299499.5,310000,299000,275000,275000,269900,269000,279164,284950,294900,315000,319000,302450,325000,309900,302450,299900,299900,299000,312500,297000,295000,327000,325000,299000,297500,296000,290000,287000,280000,281960,299900,286700,289900,299000,342450,329800,339400,375000,359900,354950,337450,364450,369450,369900,369775,369900,379000,379900,379000,379000
"70119","New Orleans","LA","New Orleans-Metairie","Orleans Parish",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000,305000,289000,299000,320000,312500,328000,317000,335000,341995,325000,340000,344500
"10460","New York","NY","New York-Newark-Jersey City","Bronx County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549500,550000,550000,599000,599000,599000,599500,599000,599000,577000,550000,609500,619000,619000,629000,644500,699000,675000,669000
"60639","Chicago","IL","Chicago-Naperville-Elgin","Cook County",65,,,,,,,,,,,,,,,,,,,,,,,149900,149900,149500,139950,139950,154500,149900,151250,149950,148000,140000,141250,154750,156250,169900,155000,152500,151250,164950,175000,179950,185000,180000,179450,185000,189900,184900,153750,174900,179900,179450,185000,190000,199000,199000,189900,196000,199450,196000,189999.5,199900,2e+05,227400,234900,234950,239000,249000,252400,254900,243400,241900,255000,244950,256000,269900,275000,270000,259900,264990,269000,269000,264990,259900,265000,265000,264990,261000,267000,265000,279500,295900,295900,295900,276950,275000,276750,279900,282950,299900,304950,310000,314000,314700,315000
"10472","New York","NY","New York-Newark-Jersey City","Bronx County",66,517500,499000,499000,499000,499000,499000,499000,497000,497000,495000,489500,496000,489000,462000,480000,459000,460000,475000,467000,475000,475000,479500,485000,475000,480000,485000,485000,485000,469000,479000,479500,469000,459000,459000,459000,459000,459000,459000,459000,459000,479000,480000,499000,499000,529000,529000,529000,529000,529000,515000,529000,499000,499000,499000,529000,499000,529000,499000,539000,549000,498000,506000,492500,490000,499000,549000,549000,554500,549000,575000,559000,535000,559000,564500,554000,509000,504000,502000,525000,527000,549000,560000,569500,579000,599000,649000,579000,579000,575000,579000,575000,584000,599000,584500,594500,6e+05,6e+05,6e+05,6e+05,6e+05,6e+05,6e+05,6e+05,6e+05,674000,735000
"10473","New York","NY","New York-Newark-Jersey City","Bronx County",67,499000,499000,489000,485000,486000,486000,486000,499000,489000,499000,489000,494000,489000,482000,479000,459000,459499.5,459999,475000,475000,465000,449000,449000,449000,449000,459000,439000,437000,499000,499000,475000,469000,439000,462000,475000,479000,469000,449900,429000,429000,429000,424000,434500,449000,459999.5,469000,469000,460000,469000,474000,498000,465000,459000,447000,459500,457000,459000,456550,460000,460000,449000,449000,449000,449500,455000,474450,479000,464600,450000,475000,450000,489500,498000,490000,499000,490000,479000,499000,479000,494500,479000,479000,549000,565000,569000,549000,554500,559000,599000,594000,575000,599000,575000,575000,582500,595000,575000,590000,594500,599999,599000,644437.5,639875,609500,644937.5,650000
"11210","New York","NY","New York-Newark-Jersey City","Kings County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024999.5,999999,897000,899499.5,899999,899000,982000,995000,969000,982000,999999,1100000,1074500,1100000,1049000,998500,998000,949999.5,950000
"63116","Saint Louis","MO","St. Louis","Saint Louis City",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000,111000,117450,112450,114900,122000,115000,114900,119900,119900,114500,122400,124900,126950,124900,133450,110000,104900,107500,117000,117000,119000,115000,115000,119900,102450,119900,119900,119900,117900,114500,129900,115000,115000,104900,104950,119900,139450,139900,134950,120000,115000,124950,125000,132450,144950,134950,135000,132500,125000,129000,139900,154900,154950,149950,152000,149900,142500,144900,162500,165000,167000,165000,167000,192500,174900,162822,149950,159700
"60630","Chicago","IL","Chicago-Naperville-Elgin","Cook County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336950,350000,359000,369900,349000,339700,339700,349000,349500,372400,375000,351950,372499.5,368500,368500,375000,377450,379000,367500,379000,369999,399000,399495,399000,387000,409495,399000,399900,399000,411950,415000,415000,415000,410000,404450,399900,414900,416000,398950,399000,399900,399000,399000,4e+05,390000,399000,409500,399900,412000,427000,435000,437450,427450,419900
"11434","New York","NY","New York-Newark-Jersey City","Queens County",71,449000,450000,449000,429999.5,429999.5,449000,429000,449000,449000,449000,449000,449000,449000,449000,439900,425000,429000,429000,419000,445000,436000,449000,450000,450000,459000,449000,449000,439900,436000,449000,459000,459000,459000,459000,465000,459000,459000,449950,449900,449000,469450,485000,499000,499000,499000,499000,499000,517000,519000,499000,525000,525000,550000,549000,549000,549450,549000,560000,569000,539000,529000,515555,515555,529000,549000,574000,559000,549000,570000,572500,585000,599000,599000,599000,599000,629995,625000,619000,639000,649000,649000,650000,679000,699000,699000,699000,699000,675007,669000,654500,660000,679999,689999,689000,679499.5,675000,660000,699000,715000,719943.5,699999,675000,669000,675000,672499.5,669999
"11224","New York","NY","New York-Newark-Jersey City","Kings County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,895000,849000,888000,859500,849000,849000,849000,799000,824000,827706,854000,888000,918000,949000,999000,999000,999000,993500,993500,969000,995000,998000,995000,985000,988444,993444,962500
"11691","New York","NY","New York-Newark-Jersey City","Queens County",73,359000,349900,349000,359000,359000,359950,350000,359950,354950,350000,348000,336999.5,334999,329000,327000,319900,322450,339900,345000,334949.5,329000,325000,329000,325000,329000,342499.5,354500,349000,349000,349000,349000,337000,322000,319000,299999,309000,299000,299000,329999.5,329000,339250,329000,334499.5,359500,369000,389000,389000,395000,396500,398500,395000,380000,380000,380000,379000,399000,404500,404500,419500,425000,424950,420000,420000,420000,419500,449000,422000,414500,410000,399000,412500,409500,409000,444000,449450,490000,499000,499000,495000,459000,449000,449000,450000,449000,459000,449000,449500,475000,479000,488750,469000,499000,499000,489000,489500,472500,469500,484000,499000,499000,530000,549000,572500,569500,559000,549999.5
"10306","New York","NY","New York-Newark-Jersey City","Richmond County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688900,659000,699000,699900,729000,713500,768400,768400,782000,749000,699499.5,699000,749900,749450,749000,769000,769000,799000
"33125","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387000,357500,393250,399000,398000,385000,356500,407500,419500,419000,396000,399000,419900,423500,428000,414950,419975,420000
"13760","Union","NY","Binghamton","Broome County",76,105000,114400,105000,112450,115500,101450,102900,99950,101450,101450,102900,99900,99900,97500,96389.5,99900,104343,102400,102950,99900,99400,94500,94389.5,89900,87500,85475,85675,81950,85700,88700,88700,89900,87300,75000,88150,88150,94450,89513,94900,99500,98000,93200,94700,90450,99900,95500,89000,89900,89000,84450,84000,83700,84950,89900,95000,89500,89700,89500,89700,89500,89500,89700,89500,89000,89500,90000,94450,89250,89500,89450,98500,98500,84700,84900,91300,97500,104900,98000,99900,92500,95000,98200,98900,97950,99400,97750,95000,94950,94900,95000,98000,95000,93450,88650,84900,84750,84900,84900,89900,89900,89900,95450,90000,91000,90000,93500
"10469","New York","NY","New York-Newark-Jersey City","Bronx County",77,490000,499000,499000,489500,482000,479000,482000,479000,479000,477000,479000,472500,475000,459450,464000,459000,459900,459000,455500,449000,444000,429499.5,439000,449000,439000,439000,449000,449500,442500,449500,449000,449000,449000,450000,459000,460000,475000,479000,490000,485000,479000,477000,459000,499000,499000,499000,499000,489000,499000,498000,489000,498000,499000,499000,499000,499000,529000,569000,589000,525000,549000,549000,519000,499000,499000,529000,579000,579000,554999.5,572499.5,495000,497000,549000,557000,552500,552499.5,529000,549000,579000,579000,579000,589990,599000,599000,599999,625000,599000,579000,579000,587000,579000,579000,575000,575000,558999,556400,579000,579500,599000,610000,609000,624999.5,629000,629500,599000,595000
"53215","Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94400,94400,99000,99900,92500,99900,99900,99900,99900,89900,96400,98900,99900,99900,110000,119900,119900,116500,112400
"60804","Cicero","IL","Chicago-Naperville-Elgin","Cook County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159700,159900,152450,171900,169900,159925,154900,149999,156450,149900,167000,159900,156400,154900,159900,150000,159450,155000,160000,165000,177450,169949.5,170070.5,175000,189900,185000,179900,184490,185000,197000,195000,199900,199950,202450,217499.5,235950,238849.5,229900,219999,215000
"10312","New York","NY","New York-Newark-Jersey City","Richmond County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784499.5,863950,837000,839000,849000,839000,844499.5,863950,865000,849499.5,849000,859000,864500,869000,878500,870000,869000,849950,879894,898950,888944,899000,914000
"60632","Chicago","IL","Chicago-Naperville-Elgin","Cook County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198000,189500,195500,195500,184700,178450,179950,185000,185000,184000,184950,179900,180000,199900,204999,219900,209999,199900,189900,184900,194500,199000,185000,184950,185250,196900,217900,222000,221000,221000,224950,221950,215000
"10461","New York","NY","New York-Newark-Jersey City","Bronx County",82,574000,589000,559500,560000,547000,529000,535000,532000,529000,535000,519000,502500,492500,492500,506750,499000,497250,499000,489000,492000,489000,489000,492500,499000,499450,486250,482500,482500,479000,495000,499000,487000,479000,489000,495000,495000,495000,492450,489450,502500,539000,582000,619000,619000,610000,627000,649000,615000,599000,599000,599000,599000,569000,569000,537000,529000,529000,547450,579000,579000,529000,529000,529000,539000,550000,529000,549900,550000,570000,550000,575000,579000,580000,614900,679000,675000,679000,679000,679000,679000,649000,649000,649000,650000,670000,675000,625000,625000,625000,625000,627000,649000,649500,649000,664000,669000,679000,699000,712000,744000,699000,750000,744000,749000,725000,759500
"70115","New Orleans","LA","New Orleans-Metairie","Orleans Parish",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372450,395000,387000,397000,399900,430000,399949.5,449000,454000,449000,459000,499250,466000,499000,5e+05,459000,498500,488750,465000,472000,449950,449000,449500,481000,489500,450000,450000,470000,450000,435000
"02860","Pawtucket","RI","Providence-Warwick","Providence County",84,139450,149999,149949.5,149900,149900,158400,156900,159900,159900,149900,149900,145900,144900,144900,145900,129900,139950,132397.5,129900,129900,129900,135000,120000,121000,119900,119900,119900,120000,119000,119900,109900,115900,124500,124500,128950,128000,128000,115000,134900,134950,139900,139900,149000,138000,149850,150000,148900,150000,157000,159900,169900,169900,174900,169900,164900,160000,159900,159900,159900,151450,159900,164900,163900,165000,169900,166950,175000,175000,159900,169900,164900,159000,159450,159900,169888,178900,179900,179000,174900,176950,189000,189900,189900,189900,189900,190000,189900,199950,214900,215000,214900,214900,199900,215000,219900,229900,229900,229900,229900,239900,239900,240000,249900,249933,265000,262500
"02895","Woonsocket","RI","Providence-Warwick","Providence County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,189000,179900,189000,194900,209900,219900,229000,229900,229900,239900,226000,229900
"54220","Manitowoc","WI","Manitowoc","Manitowoc County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75450,70950,69900,69900,69900,69900,69900,67000,67000,66750,67200,71900,67900,72400,69500,72700,77777,75900,75900,75900,75900,75900,75900,76838.5,75900,75900,75200,75000,76388.5,79200
"44111","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61700,65000,69900,69900,72900,59950,59900,63500,69950,69900,69000,69000,67000,69000,67450,62500,65000,66500,66950,66950,65000,59900,64900,59900,69450,69000,69000,69900,67450,65000,65900,69950,69900,70000,69995,70000,77700,79700,79900,84900,79990,79900,79990,79900,77400,79900,80000,87950,79900,89900,84900,82400,82250,81000,79950,82450,82500,89900,89900,94900,94900,92450,97450,99900,85000,84950,94900,97000,93700,89900
"11222","New York","NY","New York-Newark-Jersey City","Kings County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037000,1900000,1897500,1850000,1850000,1697000,1649500,1619500,1899000,1979000,2200000,2200000,2150000,2050000,2e+06,2e+06,2099500,2100000,2100000,2100000,2125000,2199500,1999000,2099000,2100000,2125000,2039500,2025000,2e+06,2099000,1975000,1975000,1950000,1859499.5,1975000,1800000,2050000,2300000,2325000,2149500,2237000,2349000,2349000,2300000,2300000,2200000,2239000,2289000,2299000,2199000,2195000,2195000,2162000
"14609","Rochester","NY","Rochester","Monroe County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,53450,54900,49900,49900,49900,53500,57000,62400,64900,59900,65950,69000,66000,62700,59900,59900,59650,51000,57450,59900,59900,69000,62400,59900,68450
"18702","Wilkes-Barre","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86750,84900,88500,89400,89900,89900,85000,85000,85000,85750,89700,95000,99000,89700,84900,79900,84900,94950,99900,92000,97000,99000,99900,98000,98500,89900,87000,79900,79000,74900,70000,76500,83500,83200,81700,75900,74400,74900,76500,74950,75000,73900,75000,74000,74450,80000,80000,83500,84950,80000,84950,79900,79900,81700,79900,79900,86000,89000,85000,84900,85000,87900
"90003","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357000,360000,345000,345000,327450,369950,371950,410000,369000,399450,364497.5,399000,399900,399000,399900,410000,399000,397375,402500,432500,414888,4e+05,392500,380000,384500,399500,399750,409999,439000,424500,422500,412499.5,412000,415000,415000,415000,435000,450000,431450,480000,476500,498000,499000,5e+05,517499.5,525000,559000,560000,572450,554500,550000,550000,559250,530000,530000,525000,550000,550000,550000,550000,569900,569900,599000
"90018","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000,749000,750000,798000,799000,772500,750000,780000,725000,785000,799500,787500,799000,799000,799000,8e+05,8e+05,784000,824950,857500,872000,857500,889500,934250,899000,899000,949000,935000,975000
"33161","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000,260950,282500,275000,299000,296500,318000,310000,302500,310000,299000,301200,299000,295000,301200,324000,370000,357450,357450,365000,365000,369000,359900,369000,369500,349000,374000,359500,369450,369450,383700,415000,429000,399000,399500,368999,387000,375000,375000,375000,399450,385450
"90037","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537000,469000,449900,442500,423500,429000,470000,467500,470000,550000,495000,504999,520000,525000,562500,599900,577500,515000,529000,474500,520000,525000,499000,510000,510000,519900,524950,485500,499900,510000,530000,569000,569000,554500,554500,550000,609900,550000,595000,597000,550000,617950,652400,649800,662500,670000,649000,649450,650000,649000
"44120","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,43000,40500,40250,40000,39900,39700,40000,45000,49645,49645,49700,48400,49200,49900,49000,48500
